task_id,model,trajectory_id,passed,n_states,quality_score,quality_tier,verdict,coverage_percent,precision_percent,f1_score,coherence_score,temporal_profile_score,workflow_similarity,stage_completeness,bottleneck_coverage,weighted_score,stage_coverage_E,stage_coverage_I,stage_coverage_V,stage_coverage_O,regression_loop_count,regression_loop_waste,blind_retry_count,blind_retry_waste,redundant_step_count,redundant_step_waste,unnecessary_exploration_count,unnecessary_exploration_waste,cyclic_pattern_count,cyclic_pattern_waste,total_wasted_steps,waste_severity,wasted_input_tokens,wasted_output_tokens,divergence_step,divergence_fraction,stage_order_match,failure_reasons,strengths
pylint-dev__pylint-4970,gemini-2.5-pro,pylint-dev__pylint-4970-logs-gemini-2.5-pro-fail-24944252850_pta,False,14,46,partial_fail,LIKELY FAIL,38.095238095238095,53.333333333333336,44.44444444444444,0.5,0.7629659868713201,0.5,0.75,0.0,43.83561643835616,50.0,80.0,12.5,0.0,1,3,0,0,0,0,0,0,1,4,7,0.5,267101,1578,2,0.1429,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 21 ground-truth steps (5% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 12% (1/8 steps). Agent may not have tested its changes."", ""severity"": ""high""}]","[""Strong implementation phase (80% covered)""]"
pylint-dev__pylint-4970,gemini-2.5-pro,pylint-dev__pylint-4970-logs-gemini-2.5-pro-fail-24945658058_pta,False,47,34,off_track,LIKELY FAIL,33.33333333333333,14.583333333333334,20.28985507246377,0.30434782608695654,0.6440731267756883,0.23404255319148937,0.75,0.0,42.25352112676056,25.0,100.0,11.11111111111111,0.0,2,4,4,18,0,0,1,1,1,3,26,0.5532,869901,9875,2,0.0426,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 21 ground-truth steps (5% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 11% (1/9 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""trajectory_thrashing"", ""detail"": ""Coherence score is 0.30 \u2014 agent appears to backtrack heavily between stages"", ""severity"": ""medium""}]","[""Strong implementation phase (100% covered)""]"
pylint-dev__pylint-4970,gemini-2.5-pro,pylint-dev__pylint-4970-logs-gemini-2.5-pro-fail-24962858941_pta,False,32,29,off_track,FAIL,19.047619047619047,12.121212121212121,14.814814814814815,0.2096774193548387,0.5679366392790417,0.3125,0.75,0.0,17.91044776119403,25.0,50.0,9.090909090909092,0.0,1,13,4,18,0,0,0,0,0,0,31,0.9688,879283,4307,2,0.0625,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 21 ground-truth steps (5% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 9% (1/11 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""trajectory_thrashing"", ""detail"": ""Coherence score is 0.21 \u2014 agent appears to backtrack heavily between stages"", ""severity"": ""medium""}]",
pylint-dev__pylint-4970,gemini-2.5-pro,pylint-dev__pylint-4970-logs-gemini-2.5-pro-fail-24962859029_pta,False,37,32,off_track,FAIL,19.047619047619047,10.526315789473683,13.559322033898304,0.3611111111111111,0.5678931736681292,0.2702702702702703,0.75,0.0,17.91044776119403,25.0,50.0,9.090909090909092,0.0,3,15,4,10,0,0,0,0,4,13,38,1.027,567431,3957,2,0.0541,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 21 ground-truth steps (5% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 9% (1/11 steps). Agent may not have tested its changes."", ""severity"": ""high""}]",
pylint-dev__pylint-4970,gpt-4.1,pylint-dev__pylint-4970-logs-gpt-4.1-fail-24923087457_pta,False,67,38,off_track,FAIL,33.33333333333333,10.294117647058822,15.730337078651683,0.3137254901960785,0.4938588061098623,0.208955223880597,1.0,9.090909090909092,29.850746268656714,25.0,100.0,9.090909090909092,66.66666666666666,0,0,5,34,15,15,0,0,2,7,56,0.8358,1412731,3320,2,0.0299,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 21 ground-truth steps (5% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 9% (1/11 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""trajectory_thrashing"", ""detail"": ""Coherence score is 0.31 \u2014 agent appears to backtrack heavily between stages"", ""severity"": ""medium""}]","[""Strong implementation phase (100% covered)"", ""Reached correct terminal state""]"
pylint-dev__pylint-4970,gpt-4.1,pylint-dev__pylint-4970-logs-gpt-4.1-fail-24923087489_pta,False,67,36,off_track,FAIL,32.0,11.76470588235294,17.204301075268816,0.2090909090909091,0.5044651945324512,0.23880597014925373,1.0,15.384615384615385,24.390243902439025,50.0,33.33333333333333,15.384615384615385,50.0,1,8,5,43,7,7,0,0,1,2,60,0.8955,1016041,2599,2,0.0299,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 25 ground-truth steps (4% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 15% (2/13 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 33% of implementation steps covered (1/3)"", ""severity"": ""medium""}, {""reason"": ""trajectory_thrashing"", ""detail"": ""Coherence score is 0.21 \u2014 agent appears to backtrack heavily between stages"", ""severity"": ""medium""}]",
pylint-dev__pylint-4970,gpt-4.1,pylint-dev__pylint-4970-logs-gpt-4.1-fail-24926051911_pta,False,93,39,off_track,UNCERTAIN,52.0,13.829787234042554,21.84873949579832,0.16983695652173914,0.47622442458102776,0.13978494623655913,1.0,25.0,53.65853658536586,25.0,66.66666666666666,53.84615384615385,50.0,1,11,3,67,21,21,0,0,0,0,99,1.0645,1452166,3012,2,0.0215,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 25 ground-truth steps (4% through)"", ""severity"": ""critical""}, {""reason"": ""trajectory_thrashing"", ""detail"": ""Coherence score is 0.17 \u2014 agent appears to backtrack heavily between stages"", ""severity"": ""medium""}]",
pylint-dev__pylint-4970,gpt-4.1,pylint-dev__pylint-4970-logs-gpt-4.1-fail-24959195027_pta,False,40,45,partial_fail,LIKELY FAIL,32.0,19.51219512195122,24.24242424242424,0.43269230769230765,0.6567401618442479,0.45,1.0,21.428571428571427,31.76470588235294,25.0,66.66666666666666,21.428571428571427,33.33333333333333,1,5,3,9,10,10,0,0,0,0,24,0.6,471387,1199,2,0.05,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 25 ground-truth steps (4% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 21% (3/14 steps). Agent may not have tested its changes."", ""severity"": ""high""}]",
pylint-dev__pylint-4970,gpt-4.1,pylint-dev__pylint-4970-logs-gpt-4.1-fail-24959197350_pta,False,57,22,off_track,FAIL,20.0,8.620689655172415,12.048192771084338,0.13928571428571426,0.48384919958134753,0.24561403508771928,0.5,0.0,24.390243902439025,0.0,66.66666666666666,15.384615384615385,0.0,0,0,2,43,0,0,0,0,0,0,43,0.7544,963189,1918,2,0.0351,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 25 ground-truth steps (4% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 15% (2/13 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""trajectory_thrashing"", ""detail"": ""Coherence score is 0.14 \u2014 agent appears to backtrack heavily between stages"", ""severity"": ""medium""}]",
pylint-dev__pylint-4970,gpt-4o,pylint-dev__pylint-4970-logs-gpt-4o-fail-25007092492_pta,False,18,52,partial_fail,FAIL,36.0,47.368421052631575,40.90909090909091,0.6,0.6969425867118929,0.4583333333333333,1.0,23.076923076923077,29.268292682926827,50.0,33.33333333333333,23.076923076923077,50.0,1,7,0,0,2,2,0,0,0,0,9,0.5,133828,770,3,0.1667,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 3 of 25 ground-truth steps (8% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 23% (3/13 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 33% of implementation steps covered (1/3)"", ""severity"": ""medium""}]",
pylint-dev__pylint-4970,gpt-4o,pylint-dev__pylint-4970-logs-gpt-4o-fail-25007092954_pta,False,18,51,partial_fail,LIKELY FAIL,36.0,47.368421052631575,40.90909090909091,0.5647058823529412,0.6820927032555197,0.4583333333333333,1.0,25.0,31.70731707317073,25.0,33.33333333333333,30.76923076923077,50.0,1,6,1,1,3,3,0,0,1,2,12,0.6667,147981,390,2,0.1111,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 25 ground-truth steps (4% through)"", ""severity"": ""critical""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 33% of implementation steps covered (1/3)"", ""severity"": ""medium""}]",
pylint-dev__pylint-4970,gpt-4o,pylint-dev__pylint-4970-logs-gpt-4o-fail-25018754982_pta,False,18,35,off_track,FAIL,28.57142857142857,31.57894736842105,29.999999999999996,0.3529411764705882,0.30556852701897197,0.25,0.75,0.0,25.37313432835821,50.0,100.0,0.0,33.33333333333333,0,0,2,5,3,3,0,0,1,4,12,0.6667,98174,698,2,0.1111,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 21 ground-truth steps (5% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 0% (0/11 steps). Agent may not have tested its changes."", ""severity"": ""high""}]","[""Strong implementation phase (100% covered)""]"
pylint-dev__pylint-4970,gpt-4o,pylint-dev__pylint-4970-logs-gpt-4o-fail-25018754986_pta,False,12,49,partial_fail,FAIL,32.0,61.53846153846154,42.10526315789473,0.6,0.477797831211649,0.2916666666666667,1.0,7.6923076923076925,26.82926829268293,50.0,66.66666666666666,7.6923076923076925,50.0,0,0,0,0,2,2,0,0,0,0,2,0.1667,64624,247,3,0.25,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 3 of 25 ground-truth steps (8% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 8% (1/13 steps). Agent may not have tested its changes."", ""severity"": ""high""}]",
pylint-dev__pylint-4970,gpt-4o,pylint-dev__pylint-4970-logs-gpt-4o-fail-25099770634_pta,False,13,54,partial_fail,LIKELY FAIL,36.0,64.28571428571429,46.15384615384616,0.7,0.6742613848500818,0.375,1.0,15.384615384615385,31.70731707317073,50.0,66.66666666666666,15.384615384615385,50.0,1,5,0,0,2,2,1,1,0,0,8,0.6154,81213,297,3,0.2308,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 3 of 25 ground-truth steps (8% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 15% (2/13 steps). Agent may not have tested its changes."", ""severity"": ""high""}]","[""Clean forward progression (high coherence)""]"
pylint-dev__pylint-4970,gpt-4o,pylint-dev__pylint-4970-logs-gpt-4o-fail-25099771173_pta,False,100,57,partial_fail,PASS,76.0,18.81188118811881,30.15873015873016,0.578367949154466,0.8184528165541293,0.24,1.0,33.33333333333333,83.9080459770115,50.0,100.0,84.61538461538461,33.33333333333333,6,34,1,1,1,1,1,1,6,13,50,0.5,1071147,2242,2,0.02,True,,"[""Strong implementation phase (100% covered)"", ""Strong verification phase (85% covered)""]"
pylint-dev__pylint-4970,gpt-5.2-codex,pylint-dev__pylint-4970-logs-gpt-5.2-codex-fail-24976719509_pta,False,25,42,partial_fail,FAIL,33.33333333333333,26.923076923076923,29.78723404255319,0.5277777777777777,0.5632979771909479,0.36,0.75,0.0,39.436619718309856,25.0,75.0,22.22222222222222,0.0,1,5,2,5,3,3,0,0,3,7,20,0.8,311072,8354,2,0.08,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 21 ground-truth steps (5% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 22% (2/9 steps). Agent may not have tested its changes."", ""severity"": ""high""}]",
pylint-dev__pylint-4970,gpt-5.2-codex,pylint-dev__pylint-4970-logs-gpt-5.2-codex-fail-24977101691_pta,False,35,48,partial_fail,UNCERTAIN,57.14285714285714,33.33333333333333,42.10526315789473,0.4671280276816609,0.6541284206922797,0.34285714285714286,0.75,0.0,62.68656716417911,50.0,50.0,72.72727272727273,0.0,0,0,2,4,4,4,0,0,6,25,33,0.9429,416606,10263,2,0.0571,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 21 ground-truth steps (5% through)"", ""severity"": ""critical""}]",
pylint-dev__pylint-4970,gpt-5.2-codex,pylint-dev__pylint-4970-logs-gpt-5.2-codex-fail-25003569912_pta,False,44,45,partial_fail,UNCERTAIN,56.00000000000001,31.11111111111111,40.0,0.3488372093023256,0.7571229034682919,0.4318181818181818,0.75,0.0,62.65060240963856,25.0,50.0,73.33333333333333,0.0,0,0,2,2,4,4,0,0,3,10,16,0.3636,287918,5629,2,0.0455,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 25 ground-truth steps (4% through)"", ""severity"": ""critical""}, {""reason"": ""trajectory_thrashing"", ""detail"": ""Coherence score is 0.35 \u2014 agent appears to backtrack heavily between stages"", ""severity"": ""medium""}]",
pylint-dev__pylint-4970,gpt-5.2-codex,pylint-dev__pylint-4970-logs-gpt-5.2-codex-fail-25003569993_pta,False,27,46,partial_fail,LIKELY FAIL,42.857142857142854,32.142857142857146,36.734693877551024,0.5341880341880342,0.5838806387084097,0.37037037037037035,0.75,0.0,44.776119402985074,50.0,50.0,45.45454545454545,0.0,0,0,1,1,5,5,0,0,2,8,14,0.5185,230295,7687,2,0.0741,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 21 ground-truth steps (5% through)"", ""severity"": ""critical""}]",
pylint-dev__pylint-4970,gpt-5.2-codex,pylint-dev__pylint-4970-logs-gpt-5.2-codex-fail-25117200366_pta,False,23,25,off_track,FAIL,14.285714285714285,12.5,13.333333333333332,0.4545454545454546,0.5114270145713982,0.34782608695652173,0.25,0.0,5.970149253731343,50.0,0.0,0.0,0.0,0,0,3,7,4,4,0,0,3,12,23,1.0,338737,4698,2,0.087,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 21 ground-truth steps (5% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 0% (0/11 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 0% of implementation steps covered (0/2)"", ""severity"": ""high""}]",
pylint-dev__pylint-4970,gpt-5.2-codex,pylint-dev__pylint-4970-logs-gpt-5.2-codex-fail-25117200392_pta,False,39,42,partial_fail,LIKELY FAIL,47.61904761904761,25.0,32.78688524590164,0.3618421052631579,0.576841570772765,0.358974358974359,0.75,0.0,50.74626865671642,50.0,50.0,54.54545454545454,0.0,0,0,4,16,6,6,0,0,3,6,28,0.7179,463983,5477,2,0.0513,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 21 ground-truth steps (5% through)"", ""severity"": ""critical""}]",
pylint-dev__pylint-4970,gpt-5.3-codex,pylint-dev__pylint-4970-logs-gpt-5.3-codex-fail-24979449476_pta,False,7,24,off_track,FAIL,9.523809523809524,25.0,13.793103448275861,0.5,0.47580831680066604,0.25,0.25,0.0,5.970149253731343,0.0,0.0,9.090909090909092,0.0,0,0,1,3,0,0,0,0,0,0,3,0.4286,61761,696,2,0.2857,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 21 ground-truth steps (5% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 9% (1/11 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 0% of implementation steps covered (0/2)"", ""severity"": ""high""}]",
pylint-dev__pylint-4970,gpt-5.3-codex,pylint-dev__pylint-4970-logs-gpt-5.3-codex-fail-24979449576_pta,False,5,43,partial_fail,FAIL,14.285714285714285,50.0,22.22222222222222,1.0,0.49191197028740663,0.25,0.5,0.0,8.955223880597014,25.0,0.0,9.090909090909092,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,20251,82,2,0.4,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 21 ground-truth steps (5% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 9% (1/11 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 0% of implementation steps covered (0/2)"", ""severity"": ""high""}]","[""Clean forward progression (high coherence)""]"
pylint-dev__pylint-4970,gpt-5.3-codex,pylint-dev__pylint-4970-logs-gpt-5.3-codex-fail-25000713451_pta,False,5,30,off_track,FAIL,9.523809523809524,33.33333333333333,14.814814814814813,0.75,0.49191197028740663,0.25,0.25,0.0,5.970149253731343,0.0,0.0,9.090909090909092,0.0,0,0,1,1,0,0,0,0,0,0,1,0.2,30359,739,2,0.4,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 21 ground-truth steps (5% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 9% (1/11 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 0% of implementation steps covered (0/2)"", ""severity"": ""high""}]","[""Clean forward progression (high coherence)""]"
pylint-dev__pylint-4970,gpt-5.3-codex,pylint-dev__pylint-4970-logs-gpt-5.3-codex-fail-25000713727_pta,False,6,9,off_track,FAIL,4.761904761904762,14.285714285714285,7.142857142857142,0.19999999999999996,0.36425304108561807,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,4,0,0,0,0,0,0,4,0.6667,45253,200,2,0.3333,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 21 ground-truth steps (5% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 0% (0/11 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 0% of implementation steps covered (0/2)"", ""severity"": ""high""}, {""reason"": ""trajectory_thrashing"", ""detail"": ""Coherence score is 0.20 \u2014 agent appears to backtrack heavily between stages"", ""severity"": ""medium""}]",
pylint-dev__pylint-4970,gpt-5.3-codex,pylint-dev__pylint-4970-logs-gpt-5.3-codex-fail-25119540823_pta,False,5,30,off_track,FAIL,9.523809523809524,33.33333333333333,14.814814814814813,0.75,0.49191197028740663,0.25,0.25,0.0,5.970149253731343,0.0,0.0,9.090909090909092,0.0,0,0,1,1,0,0,0,0,0,0,1,0.2,30389,381,2,0.4,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 21 ground-truth steps (5% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 9% (1/11 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 0% of implementation steps covered (0/2)"", ""severity"": ""high""}]","[""Clean forward progression (high coherence)""]"
pylint-dev__pylint-4970,gpt-5.3-codex,pylint-dev__pylint-4970-logs-gpt-5.3-codex-fail-25119540847_pta,False,7,29,off_track,FAIL,14.285714285714285,37.5,20.68965517241379,0.4444444444444445,0.4237571875076238,0.25,0.5,0.0,11.940298507462686,25.0,50.0,0.0,0.0,0,0,1,2,0,0,0,0,0,0,2,0.2857,30474,293,2,0.2857,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 21 ground-truth steps (5% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 0% (0/11 steps). Agent may not have tested its changes."", ""severity"": ""high""}]",
pylint-dev__pylint-4970,opus-4.5,pylint-dev__pylint-4970-logs-opus-4.5-fail-25069530264_pta,False,57,45,partial_fail,LIKELY FAIL,44.0,18.96551724137931,26.50602409638554,0.3515037593984963,0.7196058215214175,0.3684210526315789,1.0,23.076923076923077,32.926829268292686,75.0,33.33333333333333,23.076923076923077,75.0,2,32,6,22,6,6,0,0,1,2,62,1.0877,1633270,5433,5,0.0877,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 5 of 25 ground-truth steps (16% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 23% (3/13 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 33% of implementation steps covered (1/3)"", ""severity"": ""medium""}]",
pylint-dev__pylint-4970,opus-4.5,pylint-dev__pylint-4970-logs-opus-4.5-fail-25090524698_pta,False,63,52,partial_fail,UNCERTAIN,80.0,31.25,44.943820224719104,0.4018817204301075,0.6791418723994158,0.3333333333333333,0.75,0.0,81.3953488372093,100.0,50.0,87.5,0.0,2,32,5,11,6,6,0,0,1,2,51,0.8095,2053287,6840,5,0.0794,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 5 of 25 ground-truth steps (16% through)"", ""severity"": ""critical""}]","[""Strong exploration phase (100% covered)"", ""Strong verification phase (88% covered)""]"
pylint-dev__pylint-4970,opus-4.6,pylint-dev__pylint-4970-logs-opus-4.6-fail-25038457597_pta,False,6,37,off_track,FAIL,14.285714285714285,42.857142857142854,21.428571428571427,0.8,0.3465066147615993,0.2,0.5,0.0,11.940298507462686,25.0,50.0,0.0,0.0,0,0,1,1,1,1,0,0,0,0,2,0.3333,32837,535,2,0.3333,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 21 ground-truth steps (5% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 0% (0/11 steps). Agent may not have tested its changes."", ""severity"": ""high""}]","[""Clean forward progression (high coherence)""]"
pylint-dev__pylint-4970,opus-4.6,pylint-dev__pylint-4970-logs-opus-4.6-fail-25038457898_pta,False,10,43,partial_fail,FAIL,23.809523809523807,45.45454545454545,31.249999999999996,0.6666666666666667,0.44351224415300317,0.35,0.75,0.0,26.865671641791046,25.0,100.0,9.090909090909092,0.0,0,0,1,3,0,0,0,0,0,0,3,0.3,56683,607,2,0.2,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 21 ground-truth steps (5% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 9% (1/11 steps). Agent may not have tested its changes."", ""severity"": ""high""}]","[""Strong implementation phase (100% covered)""]"
pylint-dev__pylint-4970,opus-4.6,pylint-dev__pylint-4970-logs-opus-4.6-fail-25061297481_pta,False,11,53,partial_fail,FAIL,33.33333333333333,58.333333333333336,42.42424242424243,0.9,0.4606554836050346,0.4,0.75,0.0,38.80597014925373,25.0,100.0,27.27272727272727,0.0,0,0,1,1,1,1,0,0,1,2,4,0.3636,69683,973,2,0.1818,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 21 ground-truth steps (5% through)"", ""severity"": ""critical""}]","[""Strong implementation phase (100% covered)"", ""Clean forward progression (high coherence)""]"
pylint-dev__pylint-4970,opus-4.6,pylint-dev__pylint-4970-logs-opus-4.6-fail-25061297668_pta,False,7,36,off_track,FAIL,19.047619047619047,50.0,27.586206896551722,0.4444444444444445,0.47580831680066604,0.3,0.75,0.0,17.91044776119403,25.0,50.0,9.090909090909092,0.0,0,0,1,2,0,0,0,0,0,0,2,0.2857,56545,902,2,0.2857,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 21 ground-truth steps (5% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 9% (1/11 steps). Agent may not have tested its changes."", ""severity"": ""high""}]",
pylint-dev__pylint-4970,opus-4.6,pylint-dev__pylint-4970-logs-opus-4.6-fail-25064867485_pta,False,6,21,off_track,FAIL,9.523809523809524,28.57142857142857,14.285714285714285,0.4,0.3465066147615993,0.2,0.25,0.0,8.955223880597014,0.0,50.0,0.0,0.0,0,0,1,3,0,0,0,0,0,0,3,0.5,43596,606,2,0.3333,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 21 ground-truth steps (5% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 0% (0/11 steps). Agent may not have tested its changes."", ""severity"": ""high""}]",
pylint-dev__pylint-4970,sonnet-4.5,pylint-dev__pylint-4970-logs-sonnet-4.5-fail-24932718837_pta,False,66,62,partial_fail,PASS,92.0,34.32835820895522,50.0,0.505685618729097,0.7756276880899271,0.3181818181818182,1.0,85.71428571428571,90.0,100.0,100.0,85.71428571428571,100.0,1,4,2,7,6,6,0,0,2,4,21,0.3182,696965,3141,6,0.0909,True,,"[""Strong exploration phase (100% covered)"", ""Strong implementation phase (100% covered)"", ""Strong verification phase (86% covered)"", ""Strong orchestration phase (100% covered)"", ""Reached correct terminal state""]"
pylint-dev__pylint-4970,sonnet-4.5,pylint-dev__pylint-4970-logs-sonnet-4.5-fail-24932719213_pta,False,65,63,partial_fail,PASS,92.0,34.84848484848485,50.549450549450555,0.48288690476190477,0.9215241892789603,0.36923076923076925,1.0,75.0,93.75,100.0,100.0,92.85714285714286,75.0,1,7,1,2,3,3,0,0,0,0,12,0.1846,491584,2122,13,0.2,True,,"[""Strong exploration phase (100% covered)"", ""Strong implementation phase (100% covered)"", ""Strong verification phase (93% covered)""]"
pylint-dev__pylint-6386,gpt-4o,pylint-dev__pylint-6386-logs-gpt-4o-pass-25099771173_pta,True,35,55,solid,FAIL,44.89795918367347,61.111111111111114,51.76470588235294,0.5427807486631016,0.8372993615909171,0.5,0.5,0.0,34.61538461538461,83.33333333333334,0.0,24.0,0.0,3,13,0,0,0,0,1,1,1,2,16,0.4571,252013,849,4,0.1143,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 4 of 49 ground-truth steps (6% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 24% (6/25 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 0% of implementation steps covered (0/3)"", ""severity"": ""high""}]","[""Strong exploration phase (83% covered)"", ""Reached correct terminal state""]"
pylint-dev__pylint-6386,gpt-5.2-codex,pylint-dev__pylint-6386-logs-gpt-5.2-codex-pass-25117200366_pta,True,50,63,solid,LIKELY FAIL,55.769230769230774,56.86274509803921,56.310679611650485,0.5387755102040817,0.7444475432534533,0.5686274509803921,0.75,0.0,46.913580246913575,90.47619047619048,33.33333333333333,32.0,0.0,2,6,0,0,9,9,0,0,3,6,21,0.42,441045,2992,2,0.04,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 52 ground-truth steps (2% through)"", ""severity"": ""critical""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 33% of implementation steps covered (1/3)"", ""severity"": ""medium""}]","[""Strong exploration phase (90% covered)""]"
